Year,Sem,College,Dept,Num,Section,Instructor,Course Name,Course Level,Total # Students,# Responses,Response Rate,Hrs Per Week,Interest in student learning,Clearly explain course requirements,Clear learning objectives & goals,Instructor provides feedback to students to improve,Demonstrate importance of subject matter,Explains subject matter of course,Show respect for all students,Overall teaching rate,Overall course rate
2025,Spring,College of Fine Arts,DRA,54744,A3,"COTTON, Kolton",PHOTOSHOP & CCI,Graduate,4,0,0.0%,,,,,,,,,,
2025,Spring,College of Fine Arts,DRA,54746,A,"CROW, LAURA",COSTUME HISTORY II,Graduate,5,4,80.0%,5.75,4.00,2.75,2.75,3.25,3.25,2.75,4.00,2.75,2.75
2025,Spring,College of Fine Arts,DRA,54748,A,"BLACKWOOD, STEWART",SOUND FORUM,Graduate,5,2,40.0%,2.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
2025,Spring,College of Fine Arts,DRA,54748,A,"PINO, JOE",SOUND FORUM,Graduate,5,2,40.0%,2.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
2025,Spring,College of Fine Arts,DRA,54750,A,"BLOCK, DICK",SCENIC DSGN FRM,Graduate,5,2,40.0%,2.00,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50
2025,Spring,College of Fine Arts,DRA,54750,A,"WARREN, CHELSEA",SCENIC DSGN FRM,Graduate,5,2,40.0%,2.00,2.50,2.50,2.50,2.50,2.50,2.50,4.50,2.50,2.50
2025,Spring,College of Fine Arts,DRA,54752,A,"THOMSON, ROBERT",OP LGHT DES,Graduate,4,2,50.0%,5.00,4.00,3.50,4.50,5.00,5.00,3.00,4.50,4.50,3.50
2025,Spring,College of Fine Arts,DRA,54754,A,"HINES, KEVIN",STRUCTRL DSGN II,Graduate,4,4,100.0%,6.50,4.00,4.00,4.00,4.25,4.75,4.25,4.25,4.00,4.00
2025,Spring,College of Fine Arts,DRA,54756,A,"PINO, JOE",THEATRE EAR,Graduate,2,0,0.0%,,,,,,,,,,
2025,Spring,College of Fine Arts,DRA,54759,A4,"YOUNG, TJ",WRKING W/ DRAMATURGS,Graduate,4,2,50.0%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.50,5.00
2025,Spring,College of Fine Arts,DRA,54765,A3,"THOMSON, ROBERT",DANCE LIGHT,Graduate,3,1,33.3%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Spring,College of Fine Arts,DRA,54768,A,"BROWN, C. TODD",INTRO LIGHT MGT,Graduate,5,2,40.0%,8.00,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50
2025,Spring,College of Fine Arts,DRA,54770,A,"WEI, MISO",AV TPCS SM 1 COM,Graduate,2,1,50.0%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Spring,College of Fine Arts,DRA,54775,A,"CRAWFORD, BRETT",THEATER MNGMNT,Graduate,7,4,57.1%,5.00,5.00,5.00,5.00,4.75,5.00,4.75,5.00,5.00,4.75
2025,Spring,College of Fine Arts,DRA,54777,A3,"BOEVERS, DAVID",SCNC FAB & INST,Graduate,3,0,0.0%,,,,,,,,,,
2025,Spring,College of Fine Arts,DRA,54780,A,"RUSSMAN, BRIAN",FABRIC PAINTING,Graduate,4,1,25.0%,8.00,4.00,3.00,4.00,4.00,5.00,4.00,5.00,4.00,4.00
2025,Spring,College of Fine Arts,DRA,54786,A4,"BOEVERS, DAVID",STAGE RIGGING CONCEP,Graduate,3,3,100.0%,4.00,2.33,3.67,3.33,2.33,4.33,3.67,2.67,2.67,3.00
2025,Spring,College of Fine Arts,DRA,54788,A,"MARTIN, MELISSA",GRAD SCREENWRTG II,Graduate,4,0,0.0%,,,,,,,,,,
2025,Spring,College of Fine Arts,DRA,54790,A,"HOLCOMB, DAVID",PRDCTN RSRC MGT,Graduate,5,5,100.0%,9.50,3.80,3.80,4.00,3.60,3.40,3.80,3.80,3.80,3.20
2025,Spring,College of Fine Arts,DRA,54790,A,"SAHOO, SAYANTEE",PRDCTN RSRC MGT,Graduate,5,5,100.0%,9.80,2.80,3.20,3.40,2.60,3.20,2.60,3.40,2.80,3.00
2025,Spring,College of Fine Arts,DRA,54792,A,"HANDEL, ROB",GRAD PLAYWRITING II,Graduate,4,0,0.0%,,,,,,,,,,
2025,Spring,College of Fine Arts,DRA,54795,A,"RUSSMAN, BRIAN",CFTS: MOLD CAST,Graduate,7,4,57.1%,8.00,4.75,4.25,5.00,4.75,5.00,4.25,4.75,4.75,5.00
2025,Spring,College of Fine Arts,DRA,54797,A,"ROSS, NICA",VMD SYSTEMS STUDIO,Graduate,3,2,66.7%,6.50,5.00,5.00,5.00,4.50,4.50,4.50,5.00,4.50,4.50
2025,Spring,College of Fine Arts,DRA,54802,A4,"HADEN, KYLE",NEW WK WRITERS & DIR,Graduate,3,0,0.0%,,,,,,,,,,
2025,Spring,College of Fine Arts,DRA,54802,A3,"HADEN, KYLE",NEW WK WRITERS & DIR,Graduate,3,1,33.3%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Spring,College of Fine Arts,DRA,54806,A,"YOUNG, TJ",NEW WORK DEVLPMNT,Graduate,5,1,20.0%,11.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Spring,College of Fine Arts,DRA,54808,A3,"HANDEL, ROB",PEDGY CREATV WRTG,Graduate,4,0,0.0%,,,,,,,,,,
2025,Spring,College of Fine Arts,DRA,54809,B,"HANDEL, ROB",TEACHING PRACTICUM,Graduate,2,1,50.0%,11.00,1.00,1.00,3.00,1.00,3.00,2.00,1.00,1.00,5.00
2025,Spring,College of Fine Arts,DRA,54809,A,"WEILD, KIM",TEACHING PRACTICUM,Graduate,2,0,0.0%,,,,,,,,,,
2025,Spring,College of Fine Arts,DRA,54809,D,"SHACKLEFORD, TINA",TEACHING PRACTICUM,Graduate,2,0,0.0%,,,,,,,,,,
2025,Spring,College of Fine Arts,DRA,54813,A,"HANSON, HUGH",ADV ARTISAN DRAPING,Graduate,4,3,75.0%,14.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Spring,College of Fine Arts,DRA,54819,A,"ZAMBORSKY, BETH",FIGURE DRAW 1,Graduate,5,1,20.0%,5.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Spring,College of Fine Arts,DRA,54820,A,"RUSSMAN, BRIAN",COSTUME FORUM,Graduate,13,5,38.5%,2.00,5.00,4.80,4.80,4.80,5.00,4.80,5.00,5.00,4.80
2025,Spring,College of Fine Arts,DRA,54820,A,"HANSON, HUGH",COSTUME FORUM,Graduate,13,5,38.5%,2.00,5.00,4.80,4.80,4.80,4.80,4.80,5.00,5.00,4.60
2025,Spring,College of Fine Arts,DRA,54820,A,"ESHELMAN, MINDY",COSTUME FORUM,Graduate,13,5,38.5%,2.00,3.80,4.00,4.00,4.50,4.50,4.20,4.00,4.00,4.80
2025,Spring,College of Fine Arts,DRA,54823,A,"DAVIS, WILL",DIRECTORS GENRTOR,Graduate,5,0,0.0%,,,,,,,,,,
2025,Spring,College of Fine Arts,DRA,54830,A,"RUSSMAN, BRIAN",MAKE-UP GRAD DESGNRS,Graduate,3,1,33.3%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Spring,College of Fine Arts,DRA,54831,A4,"BLOCK, DICK",SCENOGRAPHY,Graduate,8,2,25.0%,11.00,4.00,3.50,3.50,4.00,4.00,3.00,4.00,4.00,3.50
2025,Spring,College of Fine Arts,DRA,54831,A3,"WARREN, CHELSEA",SCENOGRAPHY,Graduate,7,2,28.6%,8.00,4.50,4.50,4.00,4.00,4.00,4.00,5.00,4.00,4.00
2025,Spring,College of Fine Arts,DRA,54831,A4,"YOO, YONG SUK",SCENOGRAPHY,Graduate,8,2,25.0%,9.50,4.00,3.00,3.00,3.50,3.50,3.50,3.50,3.50,3.50
2025,Spring,College of Fine Arts,DRA,54831,A3,"YOO, YONG SUK",SCENOGRAPHY,Graduate,7,2,28.6%,8.00,4.50,5.00,4.00,4.50,4.50,4.50,5.00,4.50,4.00
2025,Spring,College of Fine Arts,DRA,54834,A,"MARTIN, MELISSA",DIRECTING FOR FILM,Graduate,2,0,0.0%,,,,,,,,,,
2025,Spring,College of Fine Arts,DRA,54837,A,"BROWN, C. TODD",INTRO LGTNG TECH,Graduate,3,1,33.3%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Spring,College of Fine Arts,DRA,54839,A,"SHACKLEFORD, TINA",STAGE MGT SEMINAR,Graduate,5,3,60.0%,3.00,4.33,4.67,4.00,4.33,4.33,4.00,4.33,4.00,4.33
2025,Spring,College of Fine Arts,DRA,54844,A,"HANSON, HUGH",ADV DSGNR DRAPING,Graduate,3,1,33.3%,11.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Spring,College of Fine Arts,DRA,54846,A3,"WARREN, CHELSEA",SCNC DES SKL MDL MKG,Graduate,2,1,50.0%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Spring,College of Fine Arts,DRA,54850,A,"HANSON, HUGH",TAILORING II,Graduate,4,0,0.0%,,,,,,,,,,
2025,Spring,College of Fine Arts,DRA,54855,A,"WEILD, KIM",THINK TANK,Graduate,5,0,0.0%,,,,,,,,,,
2025,Spring,College of Fine Arts,DRA,54859,A,"HOLCOMB, DAVID",PRDCTN MGT WKSP,Graduate,5,2,40.0%,3.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50
2025,Spring,College of Fine Arts,DRA,54862,A,"DUNN, KAJA",ANTI-RACIST THEATER,Graduate,23,18,78.3%,4.83,4.44,3.89,4.33,3.94,4.67,4.50,4.72,4.17,4.11
2025,Spring,College of Fine Arts,DRA,54872,A4,"WARREN, CHELSEA",SCE DES SKILLS 2D,Graduate,3,1,33.3%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00
2025,Spring,College of Fine Arts,DRA,54874,A,"HINES, KEVIN",TCHNCL DIRECTN II,Graduate,3,3,100.0%,4.00,4.33,2.33,2.67,4.00,4.00,3.67,3.67,3.00,2.67
2025,Spring,College of Fine Arts,DRA,54876,A,"SHEA, LAWRENCE",CONCEPT STUDIO,Graduate,3,1,33.3%,2.00,4.00,4.00,4.00,4.00,4.00,3.00,3.00,3.00,3.00
2025,Spring,College of Fine Arts,DRA,54880,A,"SHEA, LAWRENCE",SPEC TOPS MEDIA,Graduate,3,1,33.3%,5.00,3.00,3.00,3.00,3.00,4.00,3.00,3.00,3.00,3.00
2025,Spring,College of Fine Arts,DRA,54880,A,"DEYOUNG, JOHANNES",SPEC TOPS MEDIA,Graduate,3,1,33.3%,5.00,4.00,4.00,4.00,4.00,4.00,5.00,5.00,4.00,3.00
2025,Spring,College of Fine Arts,DRA,54883,A3,"STEBBINS, MARY",LIGHT FILM TV,Graduate,3,1,33.3%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Spring,College of Fine Arts,DRA,54888,A,"MARTIN, MELISSA",GRAD SCREENWRG IV,Graduate,5,0,0.0%,,,,,,,,,,
2025,Spring,College of Fine Arts,DRA,54890,B,"SHACKLEFORD, TINA",PTM MFA CA PRPSL DEV,Graduate,2,1,50.0%,2.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
2025,Spring,College of Fine Arts,DRA,54890,B,"WEI, MISO",PTM MFA CA PRPSL DEV,Graduate,2,1,50.0%,2.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00,4.00,4.00
2025,Spring,College of Fine Arts,DRA,54892,A,"HANDEL, ROB",GRAD PLAYWRITING IV,Graduate,5,0,0.0%,,,,,,,,,,
2025,Spring,College of Fine Arts,DRA,54898,A,"BLACKWOOD, STEWART",COMP SOUND DES2,Graduate,2,2,100.0%,9.50,3.00,4.00,4.00,3.00,3.50,4.00,3.00,3.50,3.50
2025,Spring,College of Fine Arts,DRA,54902,A,"DUNN, ANDREW",DESIGN THESIS R&W,Graduate,6,1,16.7%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Spring,College of Fine Arts,DRA,54904,B,"WARREN, CHELSEA",THESIS RESEARCH WR,Graduate,2,2,100.0%,15.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50
2025,Spring,College of Fine Arts,DRA,54904,A,"PINO, JOE",THESIS RESEARCH WR,Graduate,3,0,0.0%,,,,,,,,,,
2025,Spring,College of Fine Arts,DRA,54904,B,"BLOCK, DICK",THESIS RESEARCH WR,Graduate,2,2,100.0%,11.00,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50
2025,Spring,College of Fine Arts,DRA,54904,E,"TSU, SUSAN",THESIS RESEARCH WR,Graduate,2,0,0.0%,,,,,,,,,,
2025,Spring,College of Fine Arts,DRA,54904,B,"DOWNS, GIANNI",THESIS RESEARCH WR,Graduate,2,2,100.0%,17.00,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50
2025,Spring,College of Fine Arts,DRA,54905,A,"PINO, JOE",EAR TRAINING,Graduate,5,2,40.0%,2.00,4.50,4.50,4.50,4.50,4.00,4.50,4.00,4.50,4.50
2025,Spring,College of Fine Arts,DRA,54929,A,"WOLK, ANDY",DIRECT FOR TV FILM,Graduate,5,0,0.0%,,,,,,,,,,
2025,Spring,College of Fine Arts,DRA,54958,A,"WEILD, KIM",GRD DRCTG: THESIS,Graduate,2,0,0.0%,,,,,,,,,,
2025,Spring,College of Fine Arts,DRA,54975,A,"WEI, MISO",ADV TPC STG MAGT,Graduate,2,1,50.0%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Spring,College of Fine Arts,DRA,54994,B,"WARREN, CHELSEA",DESIGN THESIS PRACTI,Graduate,2,2,100.0%,17.00,2.00,2.00,2.50,3.50,4.00,3.00,4.50,2.50,2.50
2025,Spring,College of Fine Arts,DRA,54994,A,"PINO, JOE",DESIGN THESIS PRACTI,Graduate,3,0,0.0%,,,,,,,,,,
2025,Spring,College of Fine Arts,DRA,54994,B,"BLOCK, DICK",DESIGN THESIS PRACTI,Graduate,2,2,100.0%,14.00,3.50,3.50,3.50,3.50,3.50,3.50,4.00,3.50,3.50
2025,Spring,College of Fine Arts,DRA,54994,E,"TSU, SUSAN",DESIGN THESIS PRACTI,Graduate,2,0,0.0%,,,,,,,,,,
2025,Spring,College of Fine Arts,DRA,54994,B,"DOWNS, GIANNI",DESIGN THESIS PRACTI,Graduate,2,2,100.0%,17.00,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50
2025,Spring,Carnegie Institute of Technology,ECE,18021,A3,"BAIN, JAMES",INTRO PCB FAB,Undergraduate,18,2,11.1%,3.50,4.00,5.00,5.00,5.00,4.00,4.00,4.00,4.00,4.00
2025,Spring,Carnegie Institute of Technology,ECE,18021,A4,"BAIN, JAMES",INTRO PCB FAB,Undergraduate,16,6,37.5%,3.50,4.67,4.17,4.50,3.83,4.33,4.33,4.67,4.33,4.17
2025,Spring,Carnegie Institute of Technology,ECE,18059,A,"ZAJDEL, TOM",INTRO AMATEUR RADIO,Undergraduate,29,12,41.4%,2.25,5.00,4.92,5.00,5.00,4.83,4.92,5.00,5.00,5.00
2025,Spring,Carnegie Institute of Technology,ECE,18095,A,"ZAJDEL, TOM",GTNG STRTD IN ELEC,Undergraduate,18,8,44.4%,5.75,5.00,4.88,5.00,4.88,5.00,4.88,5.00,5.00,5.00
2025,Spring,Carnegie Institute of Technology,ECE,18095,B,"ZAJDEL, TOM",GTNG STRTD IN ELEC,Undergraduate,18,10,55.6%,6.20,5.00,5.00,5.00,4.89,4.89,4.90,5.00,5.00,5.00
2025,Spring,Carnegie Institute of Technology,ECE,18100,1,"BUDNIK, MARK",INTRO ELEC COMP ENG,Undergraduate,179,98,54.7%,10.34,4.64,4.39,4.36,4.34,4.51,4.38,4.62,4.49,4.27
2025,Spring,Carnegie Institute of Technology,ECE,18100,1,"KESDEN, GREGORY",INTRO ELEC COMP ENG,Undergraduate,179,98,54.7%,10.58,4.04,3.57,3.52,3.50,3.90,3.07,3.85,3.17,3.76
2025,Spring,Carnegie Institute of Technology,ECE,18202,1,"KAR, SOUMMYA",MATH FNDTN ELEC ENGR,Undergraduate,43,11,25.6%,11.27,4.00,3.91,4.00,3.27,3.64,3.73,4.64,3.73,3.55
2025,Spring,Carnegie Institute of Technology,ECE,18202,1,"MOURA, JOSE",MATH FNDTN ELEC ENGR,Undergraduate,43,11,25.6%,11.27,4.27,3.64,3.55,3.18,3.64,3.45,4.45,3.45,3.27
2025,Spring,Carnegie Institute of Technology,ECE,18213,1,"KESDEN, GREGORY",INTR CMPTR SYSTEMS,Undergraduate,67,27,40.3%,14.19,4.04,3.74,3.70,3.70,3.96,3.74,3.67,3.70,3.74
2025,Spring,Carnegie Institute of Technology,ECE,18213,1,"KUMAR, SWARUN",INTR CMPTR SYSTEMS,Undergraduate,67,27,40.3%,14.30,4.04,4.15,4.22,3.78,4.11,4.07,4.11,4.04,3.93
2025,Spring,Carnegie Institute of Technology,ECE,18220,1,"BUDNIK, MARK",ELETRONC DEVC ANL CR,Undergraduate,102,44,43.1%,11.09,4.68,4.55,4.59,4.41,4.64,4.43,4.77,4.59,4.39
2025,Spring,Carnegie Institute of Technology,ECE,18220,1,"ZAJDEL, TOM",ELETRONC DEVC ANL CR,Undergraduate,102,44,43.1%,11.09,4.43,4.36,4.39,4.36,4.45,4.34,4.55,4.27,4.23
2025,Spring,Carnegie Institute of Technology,ECE,18224,A,"NACE, WILLIAM",SPEC TOP CHIP DESIGN,Undergraduate,7,6,85.7%,7.50,5.00,4.83,5.00,4.67,5.00,5.00,5.00,5.00,5.00
2025,Spring,Carnegie Institute of Technology,ECE,18240,1,"NACE, WILLIAM",STRC DES DIGTL SYSTM,Undergraduate,133,130,97.7%,16.02,4.52,4.40,4.57,4.36,4.65,4.54,4.56,4.54,4.30
2025,Spring,Carnegie Institute of Technology,ECE,18240,1,"YOUSSFI, ZIAD",STRC DES DIGTL SYSTM,Undergraduate,133,130,97.7%,16.05,4.57,4.47,4.58,4.42,4.59,4.52,4.64,4.48,4.36
2025,Spring,Carnegie Institute of Technology,ECE,18290,1,"SULLIVAN, THOMAS",SIGNALS & SYSTEMS,Undergraduate,125,105,84.0%,9.60,3.84,3.82,3.78,3.51,3.65,3.39,4.29,3.51,3.24
2025,Spring,Carnegie Institute of Technology,ECE,18290,1,"BHAGAVATULA, VIJAYAKUMAR",SIGNALS & SYSTEMS,Undergraduate,125,105,84.0%,9.50,3.86,3.80,3.74,3.59,3.71,3.63,4.09,3.67,3.36
2025,Spring,Carnegie Institute of Technology,ECE,18310,A,"ZHU, JIAN-GANG",FUND SEMICONDTOR DEV,Undergraduate,85,82,96.5%,9.30,4.40,4.12,4.14,4.02,4.30,4.15,4.56,4.19,4.10
2025,Spring,Carnegie Institute of Technology,ECE,18310,A,"ZHANG, XU",FUND SEMICONDTOR DEV,Undergraduate,85,82,96.5%,9.15,4.40,4.17,4.17,4.02,4.35,4.26,4.64,4.25,4.08
2025,Spring,Carnegie Institute of Technology,ECE,18320,1,"DANDIN, MARC",MICROELECTC CIRCUITS,Undergraduate,75,72,96.0%,10.49,3.80,3.45,3.84,3.56,4.13,3.49,4.15,3.45,3.46
2025,Spring,Carnegie Institute of Technology,ECE,18330,A,"PACCAGNELLA, RICCARDO",INTRO TO COMP SEC,Undergraduate,25,23,92.0%,11.57,4.30,4.26,4.36,4.04,4.39,4.22,4.43,4.26,4.22
2025,Spring,Carnegie Institute of Technology,ECE,18330,A,"WAHBY, RIAD",INTRO TO COMP SEC,Undergraduate,25,23,92.0%,11.57,4.26,4.30,4.30,4.09,4.43,4.30,4.26,4.26,4.30
2025,Spring,Carnegie Institute of Technology,ECE,18334,A,"SEKAR, VYAS",NETWORK SECURITY,Undergraduate,2,1,50.0%,14.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Spring,Carnegie Institute of Technology,ECE,18341,A,"NACE, WILLIAM",LOG DES & VERIF,Undergraduate,50,47,94.0%,14.17,4.85,4.66,4.87,4.66,4.89,4.81,4.81,4.81,4.57
2025,Spring,Carnegie Institute of Technology,ECE,18349,A,"KESDEN, GREGORY",INTRO EMBEDDED SYS,Undergraduate,58,19,32.8%,14.16,4.53,4.21,4.32,4.21,4.63,4.26,4.42,4.16,4.37
2025,Spring,Carnegie Institute of Technology,ECE,18384,1,"HERBSLEB, JAMES",ETHCS POLICY CMPTNG,Undergraduate,7,7,100.0%,9.29,4.29,4.14,4.57,4.14,4.71,4.43,4.71,4.29,4.43
2025,Spring,Carnegie Institute of Technology,ECE,18384,1,"SKIRPAN, MICHAEL",ETHCS POLICY CMPTNG,Undergraduate,7,7,100.0%,9.29,5.00,4.86,4.86,4.71,5.00,4.86,5.00,5.00,4.71
2025,Spring,Carnegie Institute of Technology,ECE,18412,A,"KELLY, SHAWN",NEURAL TECH: S & S,Undergraduate,4,2,50.0%,11.00,4.50,4.00,4.50,3.50,5.00,4.50,5.00,4.50,4.00
2025,Spring,Carnegie Institute of Technology,ECE,18416,A,"CHAMANZAR, MAYSAM",NANO-BIO-PHOTONCS,Undergraduate,4,2,50.0%,9.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Spring,Carnegie Institute of Technology,ECE,18428,A,"CHEN, VANESSA",ADV IOT SYS VAL DEP,Undergraduate,2,2,100.0%,6.50,3.50,3.50,2.50,3.00,3.00,4.00,5.00,3.50,3.00
2025,Spring,Carnegie Institute of Technology,ECE,18442,1,"YOUSSFI, ZIAD",AUTON ROBOTICS I,Undergraduate,9,6,66.7%,8.50,4.67,4.17,4.50,4.17,4.50,4.50,4.83,4.50,4.33
2025,Spring,Carnegie Institute of Technology,ECE,18447,A,"MIONIS, SCOTT",INTRO COMPUTER ARCH,Undergraduate,92,44,47.8%,15.37,4.79,4.79,4.79,4.60,4.88,4.74,4.81,4.67,4.65
2025,Spring,Carnegie Institute of Technology,ECE,18447,A,"ZHU, JIAN-GANG",INTRO COMPUTER ARCH,Undergraduate,92,44,47.8%,15.00,4.54,4.46,4.49,4.38,4.54,4.49,4.68,4.49,4.46
2025,Spring,Carnegie Institute of Technology,ECE,18447,A,"BAIN, JAMES",INTRO COMPUTER ARCH,Undergraduate,92,44,47.8%,15.07,4.59,4.54,4.56,4.46,4.68,4.59,4.73,4.54,4.51
2025,Spring,Carnegie Institute of Technology,ECE,18452,1,"STEENKISTE, PETER",WIRELESS NET & APP,Undergraduate,5,2,40.0%,12.50,3.00,2.00,2.50,1.50,3.00,2.50,3.50,1.50,2.50
2025,Spring,Carnegie Institute of Technology,ECE,18460,A,"FANTI, GIULIA",OPTIMIZATION,Undergraduate,5,3,60.0%,10.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Spring,Carnegie Institute of Technology,ECE,18461,1,"JOE-WONG, CARLEE",INT MCH LRNG FOR ENG,Undergraduate,4,3,75.0%,10.00,4.33,4.67,4.67,4.33,4.67,4.67,4.67,4.67,4.33
2025,Spring,Carnegie Institute of Technology,ECE,18461,1,"JOSHI, GAURI",INT MCH LRNG FOR ENG,Undergraduate,4,3,75.0%,10.00,4.67,5.00,5.00,5.00,5.00,4.67,5.00,5.00,5.00
2025,Spring,Carnegie Institute of Technology,ECE,18469,D,"MONECK, MATTHEW",SP TPCS INT SYS TECH,Undergraduate,11,4,36.4%,11.00,4.50,4.50,4.50,4.50,5.00,5.00,5.00,4.75,4.50
2025,Spring,Carnegie Institute of Technology,ECE,18475,A,"NAKAHIRA, YORIE",AUTONMS CTRL SYS,Undergraduate,3,3,100.0%,8.00,4.33,3.67,3.67,4.33,4.33,4.00,4.67,4.00,3.67
2025,Spring,Carnegie Institute of Technology,ECE,18491,1,"STERN, RICHARD",DIGTL SIGNL PROC,Undergraduate,17,9,52.9%,13.78,4.33,3.78,4.11,3.67,4.11,4.11,4.44,4.00,3.78
2025,Spring,Carnegie Institute of Technology,ECE,18495,A,"WATANABE, SHINJI",SPCH TECH FR CONV AI,Undergraduate,8,8,100.0%,8.00,4.38,4.13,4.50,4.38,4.50,4.50,4.75,4.50,4.63
2025,Spring,Carnegie Institute of Technology,ECE,18500,A,"LI, QING",ECE DESN EXP,Undergraduate,24,19,79.2%,11.84,4.53,4.53,4.53,4.37,4.53,4.53,4.68,4.58,4.47
2025,Spring,Carnegie Institute of Technology,ECE,18500,E,"BENSON, THEOPHILUS",ECE DESN EXP,Undergraduate,23,17,73.9%,10.47,4.12,3.76,4.00,3.71,3.88,4.00,4.41,3.82,3.76
2025,Spring,Carnegie Institute of Technology,ECE,18500,C,"KIM, HYONG",ECE DESN EXP,Undergraduate,26,19,73.1%,11.84,3.44,3.33,3.39,3.28,3.33,3.28,3.22,3.33,3.33
2025,Spring,Carnegie Institute of Technology,ECE,18500,D,"SULLIVAN, THOMAS",ECE DESN EXP,Undergraduate,24,18,75.0%,11.67,4.33,4.28,4.22,4.33,4.33,4.28,4.61,4.33,4.33
2025,Spring,Carnegie Institute of Technology,ECE,18500,B,"MUKHERJEE, TAMAL",ECE DESN EXP,Undergraduate,24,19,79.2%,13.37,4.53,4.47,4.63,4.58,4.42,4.42,4.58,4.37,4.16
2025,Spring,Carnegie Institute of Technology,ECE,18500,F,"BRUMLEY, DAVID",ECE DESN EXP,Undergraduate,24,18,75.0%,12.06,4.61,4.61,4.56,4.67,4.56,4.39,4.56,4.56,4.44
2025,Spring,Carnegie Institute of Technology,ECE,18525,A,"MAI, KENNETH",ADV DGT INTR CIR DSN,Undergraduate,22,14,63.6%,15.00,4.79,4.71,4.77,4.62,4.85,4.79,4.64,4.79,4.64
2025,Spring,Carnegie Institute of Technology,ECE,18525,A,"SRIMANI, TATHAGATA",ADV DGT INTR CIR DSN,Undergraduate,22,14,63.6%,16.29,4.64,4.43,4.69,4.31,4.54,4.43,4.71,4.43,4.50
2025,Spring,Carnegie Institute of Technology,ECE,18540,A,"MARTELARO, NIKOLAS",RAPID PROTOTYPING,Undergraduate,5,3,60.0%,10.00,5.00,4.67,4.67,4.67,4.67,4.67,5.00,5.00,4.33
2025,Spring,Carnegie Institute of Technology,ECE,18540,A,"SMAILAGIC, ASIM",RAPID PROTOTYPING,Undergraduate,5,3,60.0%,10.00,4.67,4.67,4.67,4.67,4.67,4.67,5.00,4.67,4.33
2025,Spring,Carnegie Institute of Technology,ECE,18578,A,"TRAVERS, MATTHEW",MECHATRONIC DESIGN,Undergraduate,3,3,100.0%,13.00,4.00,4.00,4.00,4.33,4.67,4.33,5.00,4.33,4.50
2025,Spring,Carnegie Institute of Technology,ECE,18578,A,"RIVIERE, CAMERON",MECHATRONIC DESIGN,Undergraduate,3,3,100.0%,13.00,4.00,4.00,4.00,4.33,4.33,4.33,5.00,4.67,4.33
2025,Spring,Carnegie Institute of Technology,ECE,18602,A,"LAMONT, DAVID",BUS FUNDAMENTALS,Graduate,27,12,44.4%,10.33,4.83,4.92,4.83,4.92,4.75,4.67,5.00,4.75,4.67
2025,Spring,Carnegie Institute of Technology,ECE,18609,A,"KESDEN, GREGORY",SPECL TOPICS IN ECE,Graduate,7,1,14.3%,11.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
2025,Spring,Carnegie Institute of Technology,ECE,18612,A,"KELLY, SHAWN",NEURAL TECH: S & S,Graduate,2,2,100.0%,11.00,4.50,5.00,4.50,4.00,5.00,4.00,5.00,4.00,4.00
